material,core,parity,seed,delta,norm_T,norm_T_std,spacegroup
SnO2,nequip,o3,2,0.0030599496872071963,0.001802819431759417,0.0,102
SnO2,nequip,o3,2,0.005352681822847106,0.0031536526512354612,0.0,102
SnO2,nequip,o3,2,0.009363292088239416,0.005516570992767811,0.0,102
SnO2,nequip,o3,2,0.016378937069540637,0.009649693965911865,0.0,102
SnO2,nequip,o3,2,0.028651202696637804,0.016878793016076088,0.0,102
SnO2,nequip,o3,2,0.05,0.02944820374250412,0.0,102
SnO2,nequip,o3,2,0.05011872336272722,0.029518401250243187,0.0,102
SnO2,nequip,o3,2,0.1,0.05883149430155754,0.0,102
SnO2,nequip,o3,2,0.15,0.08808480948209763,0.0,102
SnO2,nequip,o3,2,0.2,0.1171446368098259,0.0,102
SnO2,nequip,o3,2,0.25,0.14594820141792297,0.0,102
SnO2,nequip,o3,2,0.3,0.17443335056304932,0.0,102
SnO2,nequip,o3,2,0.35,0.20254263281822205,0.0,102
SnO2,nequip,o3,2,0.39999999999999997,0.23021802306175232,0.0,102
SnO2,nequip,o3,2,0.44999999999999996,0.25740566849708557,0.0,102
SnO2,nequip,o3,2,0.49999999999999994,0.2840540409088135,0.0,102
SnO2,nequip,o3,2,0.5499999999999999,0.3101142644882202,0.0,102
SnO2,nequip,o3,2,0.6,0.3355412185192108,0.0,102
SnO2,nequip,o3,2,0.65,0.3602926731109619,0.0,102
SnO2,nequip,o3,2,0.7,0.3843283951282501,0.0,102
SnO2,nequip,o3,2,0.75,0.40761247277259827,0.0,102
SnO2,nequip,o3,2,0.7999999999999999,0.4301114082336426,0.0,102
SnO2,nequip,o3,2,0.85,0.45179441571235657,0.0,102
SnO2,nequip,o3,2,0.9,0.4726322591304779,0.0,102
SnO2,nequip,o3,2,0.95,0.49260038137435913,0.0,102
SnO2,nequip,o3,2,1.0,0.5116739273071289,0.0,102
SnO2,nequip,o3,2,1.0499999999999998,0.5298309326171875,0.0,102
SnO2,nequip,o3,2,1.0999999999999999,0.547051191329956,0.0,102
SnO2,nequip,o3,2,1.15,0.5633154511451721,0.0,102
SnO2,nequip,o3,2,1.2,0.5786062479019165,0.0,102
SnO2,nequip,so3,0,0.0,0.09258083999156952,0.0,136
SnO2,nequip,so3,0,0.001,0.09258152544498444,0.0,102
SnO2,nequip,so3,0,0.0017492711874398425,0.09258288890123367,0.0,102
SnO2,nequip,so3,0,0.0030599496872071963,0.09258690476417542,0.0,102
SnO2,nequip,so3,0,0.005352681822847106,0.09259948134422302,0.0,102
SnO2,nequip,so3,0,0.009363292088239416,0.09263794869184494,0.0,102
SnO2,nequip,so3,0,0.016378937069540637,0.09275497496128082,0.0,102
SnO2,nequip,so3,0,0.028651202696637804,0.09311246871948242,0.0,102
SnO2,nequip,so3,0,0.05,0.09418869018554688,0.0,102
SnO2,nequip,so3,0,0.05011872336272722,0.09419623762369156,0.0,102
SnO2,nequip,so3,0,0.1,0.09882122278213501,0.0,102
SnO2,nequip,so3,0,0.15,0.10599180310964584,0.0,102
SnO2,nequip,so3,0,0.2,0.11509079486131668,0.0,102
SnO2,nequip,so3,0,0.25,0.12552925944328308,0.0,102
SnO2,nequip,so3,0,0.3,0.13681083917617798,0.0,102
SnO2,nequip,so3,0,0.35,0.1485423743724823,0.0,102
SnO2,nequip,so3,0,0.39999999999999997,0.16042089462280273,0.0,102
SnO2,nequip,so3,0,0.44999999999999996,0.1722179800271988,0.0,102
SnO2,nequip,so3,0,0.49999999999999994,0.1837616115808487,0.0,102
SnO2,nequip,so3,0,0.5499999999999999,0.19492599368095398,0.0,102
SnO2,nequip,so3,0,0.6,0.20562373101711273,0.0,102
SnO2,nequip,so3,0,0.65,0.21580123901367188,0.0,102
SnO2,nequip,so3,0,0.7,0.22543306648731232,0.0,102
SnO2,nequip,so3,0,0.75,0.23452435433864594,0.0,102
SnO2,nequip,so3,0,0.7999999999999999,0.24310646951198578,0.0,102
SnO2,nequip,so3,0,0.85,0.25123971700668335,0.0,102
SnO2,nequip,so3,0,0.9,0.259010910987854,0.0,102
SnO2,nequip,so3,0,0.95,0.26653480529785156,0.0,102
SnO2,nequip,so3,0,1.0,0.27395278215408325,0.0,102
SnO2,nequip,so3,0,1.0499999999999998,0.2814316153526306,0.0,102
SnO2,nequip,so3,0,1.0999999999999999,0.2891603112220764,0.0,102
SnO2,nequip,so3,0,1.15,0.297346830368042,0.0,102
SnO2,nequip,so3,0,1.2,0.30621230602264404,0.0,102
SnO2,nequip,so3,1,0.0,0.36679211258888245,0.0,136
SnO2,nequip,so3,1,0.001,0.36679306626319885,0.0,102
SnO2,nequip,so3,1,0.0017492711874398425,0.3667951822280884,0.0,102
SnO2,nequip,so3,1,0.0030599496872071963,0.3668012022972107,0.0,102
SnO2,nequip,so3,1,0.005352681822847106,0.3668200373649597,0.0,102
SnO2,nequip,so3,1,0.009363292088239416,0.36687782406806946,0.0,102
SnO2,nequip,so3,1,0.016378937069540637,0.36705419421195984,0.0,102
SnO2,nequip,so3,1,0.028651202696637804,0.36759331822395325,0.0,102
SnO2,nequip,so3,1,0.05,0.36922553181648254,0.0,102
SnO2,nequip,so3,1,0.05011872336272722,0.36923691630363464,0.0,102
SnO2,nequip,so3,1,0.1,0.376395583152771,0.0,102
SnO2,nequip,so3,1,0.15,0.3879361152648926,0.0,102
SnO2,nequip,so3,1,0.2,0.403308629989624,0.0,102
SnO2,nequip,so3,1,0.25,0.4218780994415283,0.0,102
SnO2,nequip,so3,1,0.3,0.44298574328422546,0.0,102
SnO2,nequip,so3,1,0.35,0.46599575877189636,0.0,102
SnO2,nequip,so3,1,0.39999999999999997,0.49032652378082275,0.0,102
SnO2,nequip,so3,1,0.44999999999999996,0.5154603123664856,0.0,102
SnO2,nequip,so3,1,0.49999999999999994,0.5409467220306396,0.0,102
SnO2,nequip,so3,1,0.5499999999999999,0.5663970708847046,0.0,102
SnO2,nequip,so3,1,0.6,0.5914776921272278,0.0,102
SnO2,nequip,so3,1,0.65,0.6159048676490784,0.0,102
SnO2,nequip,so3,1,0.7,0.6394367814064026,0.0,102
SnO2,nequip,so3,1,0.75,0.6618689894676208,0.0,102
SnO2,nequip,so3,1,0.7999999999999999,0.6830291152000427,0.0,102
SnO2,nequip,so3,1,0.85,0.7027741074562073,0.0,102
SnO2,nequip,so3,1,0.9,0.7209869027137756,0.0,102
SnO2,nequip,so3,1,0.95,0.7375744581222534,0.0,102
SnO2,nequip,so3,1,1.0,0.752465546131134,0.0,102
SnO2,nequip,so3,1,1.0499999999999998,0.7656098008155823,0.0,102
SnO2,nequip,so3,1,1.0999999999999999,0.7769746780395508,0.0,102
SnO2,nequip,so3,1,1.15,0.7865487933158875,0.0,102
SnO2,nequip,so3,1,1.2,0.7943357229232788,0.0,102
SnO2,nequip,so3,2,0.0,0.11288086324930191,0.0,136
SnO2,nequip,so3,2,0.001,0.11288181692361832,0.0,102
SnO2,nequip,so3,2,0.0017492711874398425,0.11288370937108994,0.0,102
SnO2,nequip,so3,2,0.0030599496872071963,0.11288951337337494,0.0,102
SnO2,nequip,so3,2,0.005352681822847106,0.1129072979092598,0.0,102
SnO2,nequip,so3,2,0.009363292088239416,0.11296183615922928,0.0,102
SnO2,nequip,so3,2,0.016378937069540637,0.11312836408615112,0.0,102
SnO2,nequip,so3,2,0.028651202696637804,0.11363628506660461,0.0,102
SnO2,nequip,so3,2,0.05,0.11516457796096802,0.0,102
SnO2,nequip,so3,2,0.05011872336272722,0.11517535150051117,0.0,102
SnO2,nequip,so3,2,0.1,0.12173881381750107,0.0,102
SnO2,nequip,so3,2,0.15,0.13190755248069763,0.0,102
SnO2,nequip,so3,2,0.2,0.14483371376991272,0.0,102
SnO2,nequip,so3,2,0.25,0.15974929928779602,0.0,102
SnO2,nequip,so3,2,0.3,0.1760382205247879,0.0,102
SnO2,nequip,so3,2,0.35,0.19323918223381042,0.0,102
SnO2,nequip,so3,2,0.39999999999999997,0.21101567149162292,0.0,102
SnO2,nequip,so3,2,0.44999999999999996,0.22912564873695374,0.0,102
SnO2,nequip,so3,2,0.49999999999999994,0.2473972737789154,0.0,102
SnO2,nequip,so3,2,0.5499999999999999,0.265709787607193,0.0,102
SnO2,nequip,so3,2,0.6,0.28398141264915466,0.0,102
SnO2,nequip,so3,2,0.65,0.30216121673583984,0.0,102
SnO2,nequip,so3,2,0.7,0.3202211856842041,0.0,102
SnO2,nequip,so3,2,0.75,0.33815377950668335,0.0,102
SnO2,nequip,so3,2,0.7999999999999999,0.3559666574001312,0.0,102
SnO2,nequip,so3,2,0.85,0.3736800253391266,0.0,102
SnO2,nequip,so3,2,0.9,0.39132413268089294,0.0,102
SnO2,nequip,so3,2,0.95,0.4089367091655731,0.0,102
SnO2,nequip,so3,2,1.0,0.42656010389328003,0.0,102
SnO2,nequip,so3,2,1.0499999999999998,0.4442386031150818,0.0,102
SnO2,nequip,so3,2,1.0999999999999999,0.4620177447795868,0.0,102
SnO2,nequip,so3,2,1.15,0.47993943095207214,0.0,102
SnO2,nequip,so3,2,1.2,0.4980408549308777,0.0,102
TiO2_anatase,allegro,o3,0,0.0,1.164716820767353e-07,0.0,141
TiO2_anatase,allegro,o3,0,0.001,0.0016368875512853265,0.0,109
TiO2_anatase,allegro,o3,0,0.0017492711874398425,0.0028632234316319227,0.0,109
TiO2_anatase,allegro,o3,0,0.0030599496872071963,0.005009161774069071,0.0,109
TiO2_anatase,allegro,o3,0,0.005352681822847106,0.008762122131884098,0.0,109
TiO2_anatase,allegro,o3,0,0.009363292088239416,0.01532609760761261,0.0,109
TiO2_anatase,allegro,o3,0,0.016378937069540637,0.026806499809026718,0.0,109
TiO2_anatase,allegro,o3,0,0.028651202696637804,0.04687904193997383,0.0,109
TiO2_anatase,allegro,o3,0,0.05,0.08173848688602448,0.0,109
TiO2_anatase,allegro,o3,0,0.05011872336272722,0.08193127810955048,0.0,109
TiO2_anatase,allegro,o3,0,0.1,0.16283108294010162,0.0,109
TiO2_anatase,allegro,o3,0,0.15,0.24263416230678558,0.0,109
TiO2_anatase,allegro,o3,0,0.2,0.3204967975616455,0.0,109
TiO2_anatase,allegro,o3,0,0.25,0.3957667946815491,0.0,109
TiO2_anatase,allegro,o3,0,0.3,0.4677809178829193,0.0,109
TiO2_anatase,allegro,o3,0,0.35,0.5358641743659973,0.0,109
TiO2_anatase,allegro,o3,0,0.39999999999999997,0.5993297100067139,0.0,109
TiO2_anatase,allegro,o3,0,0.44999999999999996,0.6574558615684509,0.0,109
TiO2_anatase,allegro,o3,0,0.49999999999999994,0.7095080018043518,0.0,109
TiO2_anatase,allegro,o3,0,0.5499999999999999,0.7547070980072021,0.0,109
TiO2_anatase,allegro,o3,0,0.6,0.7922378778457642,0.0,109
TiO2_anatase,allegro,o3,0,0.65,0.8212413191795349,0.0,109
TiO2_anatase,allegro,o3,0,0.7,0.8408214449882507,0.0,109
TiO2_anatase,allegro,o3,0,0.75,0.8500478267669678,0.0,109
TiO2_anatase,allegro,o3,0,0.7999999999999999,0.8479771018028259,0.0,109
TiO2_anatase,allegro,o3,0,0.85,0.833681046962738,0.0,109
TiO2_anatase,allegro,o3,0,0.9,0.8063178062438965,0.0,109
TiO2_anatase,allegro,o3,0,0.95,0.765243649482727,0.0,109
TiO2_anatase,allegro,o3,0,1.0,0.7102261185646057,0.0,109
TiO2_anatase,allegro,o3,0,1.0499999999999998,0.6419050097465515,0.0,109
TiO2_anatase,allegro,o3,0,1.0999999999999999,0.5627779960632324,0.0,109
TiO2_anatase,allegro,o3,0,1.15,0.4796282947063446,0.0,109
TiO2_anatase,allegro,o3,0,1.2,0.409084677696228,0.0,109
TiO2_anatase,allegro,o3,1,0.0,3.1637117103855417e-07,0.0,141
TiO2_anatase,allegro,o3,1,0.001,0.0007943508680909872,0.0,109
TiO2_anatase,allegro,o3,1,0.0017492711874398425,0.0013896592427045107,0.0,109
TiO2_anatase,allegro,o3,1,0.0030599496872071963,0.0024330129381269217,0.0,109
TiO2_anatase,allegro,o3,1,0.005352681822847106,0.004256404470652342,0.0,109
TiO2_anatase,allegro,o3,1,0.009363292088239416,0.007444293238222599,0.0,109
TiO2_anatase,allegro,o3,1,0.016378937069540637,0.013021815568208694,0.0,109
TiO2_anatase,allegro,o3,1,0.028651202696637804,0.02276800014078617,0.0,109
TiO2_anatase,allegro,o3,1,0.05,0.03969883918762207,0.0,109
TiO2_anatase,allegro,o3,1,0.05011872336272722,0.03979127109050751,0.0,109
TiO2_anatase,allegro,o3,1,0.1,0.07906963676214218,0.0,109
TiO2_anatase,allegro,o3,1,0.15,0.11779497563838959,0.0,109
TiO2_anatase,allegro,o3,1,0.2,0.15555259585380554,0.0,109
TiO2_anatase,allegro,o3,1,0.25,0.19203826785087585,0.0,109
TiO2_anatase,allegro,o3,1,0.3,0.22695603966712952,0.0,109
TiO2_anatase,allegro,o3,1,0.35,0.2600191533565521,0.0,109
TiO2_anatase,allegro,o3,1,0.39999999999999997,0.29096555709838867,0.0,109
TiO2_anatase,allegro,o3,1,0.44999999999999996,0.3195526599884033,0.0,109
TiO2_anatase,allegro,o3,1,0.49999999999999994,0.34555938839912415,0.0,109
TiO2_anatase,allegro,o3,1,0.5499999999999999,0.3688054084777832,0.0,109
TiO2_anatase,allegro,o3,1,0.6,0.38913270831108093,0.0,109
TiO2_anatase,allegro,o3,1,0.65,0.4064350724220276,0.0,109
TiO2_anatase,allegro,o3,1,0.7,0.42066124081611633,0.0,109
TiO2_anatase,allegro,o3,1,0.75,0.4318103790283203,0.0,109
TiO2_anatase,allegro,o3,1,0.7999999999999999,0.439959317445755,0.0,109
TiO2_anatase,allegro,o3,1,0.85,0.44525864720344543,0.0,109
TiO2_anatase,allegro,o3,1,0.9,0.4479534924030304,0.0,109
TiO2_anatase,allegro,o3,1,0.95,0.44837629795074463,0.0,109
TiO2_anatase,allegro,o3,1,1.0,0.44695600867271423,0.0,109
TiO2_anatase,allegro,o3,1,1.0499999999999998,0.44420701265335083,0.0,109
TiO2_anatase,allegro,o3,1,1.0999999999999999,0.4407186508178711,0.0,109
TiO2_anatase,allegro,o3,1,1.15,0.43711331486701965,0.0,109
TiO2_anatase,allegro,o3,1,1.2,0.4340151846408844,0.0,109
TiO2_anatase,allegro,o3,2,0.0,3.7931246765765536e-07,0.0,141
TiO2_anatase,allegro,o3,2,0.001,0.003527003340423107,0.0,109
TiO2_anatase,allegro,o3,2,0.0017492711874398425,0.006169574800878763,0.0,109
TiO2_anatase,allegro,o3,2,0.0030599496872071963,0.010792731307446957,0.0,109
TiO2_anatase,allegro,o3,2,0.005352681822847106,0.01887921243906021,0.0,109
TiO2_anatase,allegro,o3,2,0.009363292088239416,0.03302541375160217,0.0,109
TiO2_anatase,allegro,o3,2,0.016378937069540637,0.05777102708816528,0.0,109
TiO2_anatase,allegro,o3,2,0.028651202696637804,0.10104762017726898,0.0,109
TiO2_anatase,allegro,o3,2,0.05,0.17630556225776672,0.0,109
TiO2_anatase,allegro,o3,2,0.05011872336272722,0.17672298848628998,0.0,109
TiO2_anatase,allegro,o3,2,0.1,0.35230153799057007,0.0,109
TiO2_anatase,allegro,o3,2,0.15,0.5276769399642944,0.0,109
TiO2_anatase,allegro,o3,2,0.2,0.7021291255950928,0.0,109
TiO2_anatase,allegro,o3,2,0.25,0.875360369682312,0.0,109
TiO2_anatase,allegro,o3,2,0.3,1.0470799207687378,0.0,109
TiO2_anatase,allegro,o3,2,0.35,1.217002272605896,0.0,109
TiO2_anatase,allegro,o3,2,0.39999999999999997,1.3848518133163452,0.0,109
TiO2_anatase,allegro,o3,2,0.44999999999999996,1.5503648519515991,0.0,109
TiO2_anatase,allegro,o3,2,0.49999999999999994,1.713272213935852,0.0,109
TiO2_anatase,allegro,o3,2,0.5499999999999999,1.8733330965042114,0.0,109
TiO2_anatase,allegro,o3,2,0.6,2.0302908420562744,0.0,109
TiO2_anatase,allegro,o3,2,0.65,2.183915138244629,0.0,109
TiO2_anatase,allegro,o3,2,0.7,2.333986520767212,0.0,109
TiO2_anatase,allegro,o3,2,0.75,2.480283260345459,0.0,109
TiO2_anatase,allegro,o3,2,0.7999999999999999,2.6226253509521484,0.0,109
TiO2_anatase,allegro,o3,2,0.85,2.7608449459075928,0.0,109
TiO2_anatase,allegro,o3,2,0.9,2.8948004245758057,0.0,109
TiO2_anatase,allegro,o3,2,0.95,3.024395704269409,0.0,109
TiO2_anatase,allegro,o3,2,1.0,3.149538993835449,0.0,109
TiO2_anatase,allegro,o3,2,1.0499999999999998,3.27020263671875,0.0,109
TiO2_anatase,allegro,o3,2,1.0999999999999999,3.3863911628723145,0.0,109
TiO2_anatase,allegro,o3,2,1.15,3.49812650680542,0.0,109
TiO2_anatase,allegro,o3,2,1.2,3.605489730834961,0.0,109
TiO2_anatase,allegro,so3,0,0.0,0.32068368792533875,0.0,141
TiO2_anatase,allegro,so3,0,0.001,0.32068854570388794,0.0,109
TiO2_anatase,allegro,so3,0,0.0017492711874398425,0.32069894671440125,0.0,109
TiO2_anatase,allegro,so3,0,0.0030599496872071963,0.32073163986206055,0.0,109
TiO2_anatase,allegro,so3,0,0.005352681822847106,0.3208305239677429,0.0,109
TiO2_anatase,allegro,so3,0,0.009363292088239416,0.3211365342140198,0.0,109
TiO2_anatase,allegro,so3,0,0.016378937069540637,0.32206690311431885,0.0,109
TiO2_anatase,allegro,so3,0,0.028651202696637804,0.32490184903144836,0.0,109
TiO2_anatase,allegro,so3,0,0.05,0.3333655893802643,0.0,109
TiO2_anatase,allegro,so3,0,0.05011872336272722,0.33342477679252625,0.0,109
TiO2_anatase,allegro,so3,0,0.1,0.3688156306743622,0.0,109
TiO2_anatase,allegro,so3,0,0.15,0.42134496569633484,0.0,109
TiO2_anatase,allegro,so3,0,0.2,0.48546102643013,0.0,109
TiO2_anatase,allegro,so3,0,0.25,0.5571852326393127,0.0,109
TiO2_anatase,allegro,so3,0,0.3,0.6339226365089417,0.0,109
TiO2_anatase,allegro,so3,0,0.35,0.714006245136261,0.0,109
TiO2_anatase,allegro,so3,0,0.39999999999999997,0.7963393330574036,0.0,109
TiO2_anatase,allegro,so3,0,0.44999999999999996,0.8801578879356384,0.0,109
TiO2_anatase,allegro,so3,0,0.49999999999999994,0.9649076461791992,0.0,109
TiO2_anatase,allegro,so3,0,0.5499999999999999,1.050168752670288,0.0,109
TiO2_anatase,allegro,so3,0,0.6,1.1356103420257568,0.0,109
TiO2_anatase,allegro,so3,0,0.65,1.2209768295288086,0.0,109
TiO2_anatase,allegro,so3,0,0.7,1.3061039447784424,0.0,109
TiO2_anatase,allegro,so3,0,0.75,1.3908971548080444,0.0,109
TiO2_anatase,allegro,so3,0,0.7999999999999999,1.4753798246383667,0.0,109
TiO2_anatase,allegro,so3,0,0.85,1.5596967935562134,0.0,109
TiO2_anatase,allegro,so3,0,0.9,1.6441409587860107,0.0,109
TiO2_anatase,allegro,so3,0,0.95,1.7291865348815918,0.0,109
TiO2_anatase,allegro,so3,0,1.0,1.815489411354065,0.0,109
TiO2_anatase,allegro,so3,0,1.0499999999999998,1.9039002656936646,0.0,109
TiO2_anatase,allegro,so3,0,1.0999999999999999,1.9954625368118286,0.0,109
TiO2_anatase,allegro,so3,0,1.15,2.091369390487671,0.0,109
TiO2_anatase,allegro,so3,0,1.2,2.1929216384887695,0.0,109
TiO2_anatase,allegro,so3,1,0.0,1.2525955438613892,0.0,141
TiO2_anatase,allegro,so3,1,0.001,1.2525975704193115,0.0,109
TiO2_anatase,allegro,so3,1,0.0017492711874398425,1.252602219581604,0.0,109
TiO2_anatase,allegro,so3,1,0.0030599496872071963,1.2526166439056396,0.0,109
TiO2_anatase,allegro,so3,1,0.005352681822847106,1.2526557445526123,0.0,109
TiO2_anatase,allegro,so3,1,0.009363292088239416,1.2527785301208496,0.0,109
TiO2_anatase,allegro,so3,1,0.016378937069540637,1.2531543970108032,0.0,109
TiO2_anatase,allegro,so3,1,0.028651202696637804,1.2543045282363892,0.0,109
TiO2_anatase,allegro,so3,1,0.05,1.2577834129333496,0.0,109
TiO2_anatase,allegro,so3,1,0.05011872336272722,1.2578080892562866,0.0,109
TiO2_anatase,allegro,so3,1,0.1,1.273139476776123,0.0,109
TiO2_anatase,allegro,so3,1,0.15,1.2980695962905884,0.0,109
TiO2_anatase,allegro,so3,1,0.2,1.3316690921783447,0.0,109
TiO2_anatase,allegro,so3,1,0.25,1.3728134632110596,0.0,109
TiO2_anatase,allegro,so3,1,0.3,1.4202712774276733,0.0,109
TiO2_anatase,allegro,so3,1,0.35,1.4727805852890015,0.0,109
TiO2_anatase,allegro,so3,1,0.39999999999999997,1.5291283130645752,0.0,109
TiO2_anatase,allegro,so3,1,0.44999999999999996,1.5881901979446411,0.0,109
TiO2_anatase,allegro,so3,1,0.49999999999999994,1.6489548683166504,0.0,109
TiO2_anatase,allegro,so3,1,0.5499999999999999,1.7105342149734497,0.0,109
TiO2_anatase,allegro,so3,1,0.6,1.7721644639968872,0.0,109
TiO2_anatase,allegro,so3,1,0.65,1.8331996202468872,0.0,109
TiO2_anatase,allegro,so3,1,0.7,1.8930946588516235,0.0,109
TiO2_anatase,allegro,so3,1,0.75,1.9514163732528687,0.0,109
TiO2_anatase,allegro,so3,1,0.7999999999999999,2.00780987739563,0.0,109
TiO2_anatase,allegro,so3,1,0.85,2.0619988441467285,0.0,109
TiO2_anatase,allegro,so3,1,0.9,2.113790273666382,0.0,109
TiO2_anatase,allegro,so3,1,0.95,2.1630325317382812,0.0,109
TiO2_anatase,allegro,so3,1,1.0,2.209648370742798,0.0,109
TiO2_anatase,allegro,so3,1,1.0499999999999998,2.253605365753174,0.0,109
TiO2_anatase,allegro,so3,1,1.0999999999999999,2.294914722442627,0.0,109
TiO2_anatase,allegro,so3,1,1.15,2.3336400985717773,0.0,109
TiO2_anatase,allegro,so3,1,1.2,2.369874954223633,0.0,109
TiO2_anatase,allegro,so3,2,0.0,0.03802210092544556,0.0,141
TiO2_anatase,allegro,so3,2,0.001,0.03819994255900383,0.0,109
TiO2_anatase,allegro,so3,2,0.0017492711874398425,0.03856467828154564,0.0,109
TiO2_anatase,allegro,so3,2,0.0030599496872071963,0.039659883826971054,0.0,109
TiO2_anatase,allegro,so3,2,0.005352681822847106,0.04283658787608147,0.0,109
TiO2_anatase,allegro,so3,2,0.009363292088239416,0.05135020986199379,0.0,109
TiO2_anatase,allegro,so3,2,0.016378937069540637,0.07134407013654709,0.0,109
TiO2_anatase,allegro,so3,2,0.028651202696637804,0.11220935732126236,0.0,109
TiO2_anatase,allegro,so3,2,0.05,0.1879623979330063,0.0,109
TiO2_anatase,allegro,so3,2,0.05011872336272722,0.18838989734649658,0.0,109
TiO2_anatase,allegro,so3,2,0.1,0.3686877191066742,0.0,109
TiO2_anatase,allegro,so3,2,0.15,0.5478325486183167,0.0,109
TiO2_anatase,allegro,so3,2,0.2,0.7230183482170105,0.0,109
TiO2_anatase,allegro,so3,2,0.25,0.8926408886909485,0.0,109
TiO2_anatase,allegro,so3,2,0.3,1.0552384853363037,0.0,109
TiO2_anatase,allegro,so3,2,0.35,1.2094136476516724,0.0,109
TiO2_anatase,allegro,so3,2,0.39999999999999997,1.3538349866867065,0.0,109
TiO2_anatase,allegro,so3,2,0.44999999999999996,1.4872281551361084,0.0,109
TiO2_anatase,allegro,so3,2,0.49999999999999994,1.60841965675354,0.0,109
TiO2_anatase,allegro,so3,2,0.5499999999999999,1.7163389921188354,0.0,109
TiO2_anatase,allegro,so3,2,0.6,1.8100537061691284,0.0,109
TiO2_anatase,allegro,so3,2,0.65,1.8887945413589478,0.0,109
TiO2_anatase,allegro,so3,2,0.7,1.9519814252853394,0.0,109
TiO2_anatase,allegro,so3,2,0.75,1.9992539882659912,0.0,109
TiO2_anatase,allegro,so3,2,0.7999999999999999,2.030485153198242,0.0,109
TiO2_anatase,allegro,so3,2,0.85,2.045807123184204,0.0,109
TiO2_anatase,allegro,so3,2,0.9,2.0456173419952393,0.0,109
TiO2_anatase,allegro,so3,2,0.95,2.030606269836426,0.0,109
TiO2_anatase,allegro,so3,2,1.0,2.00175142288208,0.0,109
TiO2_anatase,allegro,so3,2,1.0499999999999998,1.960350751876831,0.0,109
TiO2_anatase,allegro,so3,2,1.0999999999999999,1.90801203250885,0.0,109
TiO2_anatase,allegro,so3,2,1.15,1.8466789722442627,0.0,109
TiO2_anatase,allegro,so3,2,1.2,1.7786529064178467,0.0,109
TiO2_anatase,equiformer_v2,so3,0,0.0,0.6989243106239211,0.0032090780052509123,141
TiO2_anatase,equiformer_v2,so3,0,0.001,0.6974514593714469,0.0021096453119067915,109
TiO2_anatase,equiformer_v2,so3,0,0.0017492711874398425,0.6946089837911424,0.0018106293420225798,109
TiO2_anatase,equiformer_v2,so3,0,0.0030599496872071963,0.6969997135362866,0.0037093727808501925,109
TiO2_anatase,equiformer_v2,so3,0,0.005352681822847106,0.7007925062275607,0.002438275946897378,109
TiO2_anatase,equiformer_v2,so3,0,0.009363292088239416,0.6992137079742069,0.004758060963381078,109
TiO2_anatase,equiformer_v2,so3,0,0.016378937069540637,0.694908543198069,0.004400456742934187,109
TiO2_anatase,equiformer_v2,so3,0,0.028651202696637804,0.7024712987248722,0.004033803967440247,109
TiO2_anatase,equiformer_v2,so3,0,0.05,0.6971227180844521,0.0033236356978796513,109
TiO2_anatase,equiformer_v2,so3,0,0.05011872336272722,0.697362724804511,0.004497411798463842,109
TiO2_anatase,equiformer_v2,so3,0,0.1,0.6997899192588309,0.0030117513971482297,109
TiO2_anatase,equiformer_v2,so3,0,0.15,0.7082887154608457,0.006020135125766883,109
TiO2_anatase,equiformer_v2,so3,0,0.2,0.7176721042361132,0.0035085979890657616,109
TiO2_anatase,equiformer_v2,so3,0,0.25,0.7203878964777847,0.007783877770576277,109
TiO2_anatase,equiformer_v2,so3,0,0.3,0.7331210338564633,0.004273209500494423,109
TiO2_anatase,equiformer_v2,so3,0,0.35,0.743114640553185,0.007118830651402724,109
TiO2_anatase,equiformer_v2,so3,0,0.39999999999999997,0.7561465648316815,0.00534976944667736,109
TiO2_anatase,equiformer_v2,so3,0,0.44999999999999996,0.778373754695928,0.004621753241358059,109
TiO2_anatase,equiformer_v2,so3,0,0.49999999999999994,0.7992016889822168,0.0030543904924443094,109
TiO2_anatase,equiformer_v2,so3,0,0.5499999999999999,0.8149890283461663,0.006425256923861278,109
TiO2_anatase,equiformer_v2,so3,0,0.6,0.8432788759494535,0.005865511614467894,109
TiO2_anatase,equiformer_v2,so3,0,0.65,0.865886122058152,0.004623241579928675,109
TiO2_anatase,equiformer_v2,so3,0,0.7,0.8967388187147858,0.008260443211182859,109
TiO2_anatase,equiformer_v2,so3,0,0.75,0.9232040439320203,0.008395653247796304,109
TiO2_anatase,equiformer_v2,so3,0,0.7999999999999999,0.9548736799538601,0.010337354859361322,109
TiO2_anatase,equiformer_v2,so3,0,0.85,0.994972853125466,0.007291613581597968,109
TiO2_anatase,equiformer_v2,so3,0,0.9,1.0324771416361906,0.008313785905264036,109
TiO2_anatase,equiformer_v2,so3,0,0.95,1.073033007439367,0.008006731307172015,109
TiO2_anatase,equiformer_v2,so3,0,1.0,1.1104534061492148,0.00651154355989456,109
TiO2_anatase,equiformer_v2,so3,0,1.0499999999999998,1.1569786394563644,0.005964398738425548,109
TiO2_anatase,equiformer_v2,so3,0,1.0999999999999999,1.1993781862294477,0.004836076138027502,109
TiO2_anatase,equiformer_v2,so3,0,1.15,1.2478435957967509,0.006275445171610391,109
TiO2_anatase,equiformer_v2,so3,0,1.2,1.3007502305970762,0.013042944250858212,109
TiO2_anatase,equiformer_v2,so3,1,0.0,0.880044778117602,0.004459256526715186,141
TiO2_anatase,equiformer_v2,so3,1,0.001,0.8815521969245707,0.0042756070158386965,109
